Customer heading,Latitude,Longitude,Town,Province,Region,Current Seller id,Institution,Titularity
195911,36.684108,-4.458049,MALAGA,Málaga,Andalucía,119.0,Yes,Private
195918,40.96726,-5.648695,SALAMANCA,Salamanca,Castilla y León,139.0,Yes,Public
195919,40.100873,-3.764228,ESQUIVIAS,Toledo,Castilla la Mancha,133.0,Yes,Public
195941,43.306962,-3.007734,SESTAO,Vizcaya,País Vasco,140.0,Yes,Private
195943,42.450555,-2.456369,LOGROÑO,La Rioja,La Rioja,141.0,Yes,Public
195968,37.433716,-5.961832,SEVILLA,Sevilla,Andalucía,118.0,Yes,Private
195970,35.2784,-2.943894,MELILLA,Melilla,Melilla,134.0,Yes,Public
195972,37.576354,-4.649905,MONTILLA,Córdoba,Andalucía,193.0,Yes,Private
195975,38.560267,-6.335533,VILLAFRANCA DE LOS BARROS,Badajoz,Extremadura,110.0,Yes,Private
195976,38.980124,-5.7933,VILLANUEVA DE LA SERENA,Badajoz,Extremadura,181.0,Yes,Private
195978,39.839563,-3.986818,TOLEDO,Toledo,Castilla la Mancha,202.0,Yes,Public
195991,40.499201,-3.514557,PARACUELLOS DEL JARAMA,Madrid,Madrid,189.0,No,Private
195992,42.499529,-5.896821,BENAVIDES DE ORBIGO,León,Castilla y León,105.0,Yes,Public
195995,28.068822,-16.652324,ARONA,Sta.Cruz Tenerife,Islas Canarias,143.0,Yes,Private
195996,38.031883,-1.241656,LAS TORRES DE COTILLAS,Murcia,Murcia,114.0,Yes,Public
195997,41.560954,2.090116,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
196003,39.427876,-0.481984,TORRENT,Valencia,Comunidad Valenciana,136.0,Yes,Private
196007,42.175157,-8.500662,PONTEAREAS,Pontevedra,Galicia,122.0,Yes,Private
196008,36.837106,-2.45418,ALMERIA,Almería,Andalucía,145.0,Yes,Private
196033,39.920658,-4.024012,BARGAS,Toledo,Castilla la Mancha,202.0,Yes,Public
196034,40.358255,-2.39472,CAÑAVERAS,Cuenca,Castilla la Mancha,166.0,Yes,Public
196038,41.541292,-5.860277,ZAMORA,Zamora,Castilla y León,101.0,Yes,Private
196043,39.42951,-0.476877,TORRENT,Valencia,Comunidad Valenciana,136.0,Yes,Private
196045,39.070637,-0.271862,TAVERNES DE LA VALLDIGNA,Valencia,Comunidad Valenciana,177.0,Yes,Private
196049,36.666629,-6.150405,JEREZ DE LA FRONTERA,Cádiz,Andalucía,196.0,Yes,Public
196050,40.170808,-3.283029,VILLAREJO DE SALVANES,Madrid,Madrid,208.0,Yes,Private
196051,36.444163,-5.270931,CASARES,Málaga,Andalucía,195.0,Yes,Public
196069,40.619832,-3.155823,GUADALAJARA,Guadalajara,Castilla la Mancha,210.0,No,Catholic
196070,41.0689,-2.64332,SIGUENZA,Guadalajara,Castilla la Mancha,210.0,No,Catholic
196071,40.636073,-3.155626,GUADALAJARA,Guadalajara,Castilla la Mancha,210.0,No,Catholic
196079,28.101654,-16.677554,ARONA,Sta.Cruz Tenerife,Islas Canarias,143.0,Yes,Public
196081,36.518831,-4.897553,MARBELLA,Málaga,Andalucía,119.0,Yes,Private
196084,36.881825,-2.436283,HUERCAL DE ALMERIA,Almería,Andalucía,145.0,Yes,Private
196085,41.707694,-0.998446,UTEBO,Zaragoza,Aragón,121.0,Yes,Private
196093,36.719741,-4.163438,VELEZ-MALAGA,Málaga,Andalucía,175.0,Yes,Private
196111,36.776056,-2.610031,ROQUETAS DE MAR,Almería,Andalucía,134.0,Yes,Private
196118,40.339381,-3.834838,ALCORCON,Madrid,Madrid,164.0,Yes,Private
196119,39.40274,-2.954623,PEDRO MUÑOZ,Ciudad Real,Castilla la Mancha,200.0,Yes,Private
196128,41.120295,1.247087,TARRAGONA,Tarragona,Cataluña,179.0,Yes,Public
196129,39.291238,-0.416278,ALMUSSAFES,Valencia,Comunidad Valenciana,149.0,Yes,Private
196143,42.581096,-5.64044,LA VIRGEN DEL CAMINO,León,Castilla y León,212.0,Yes,Private
196144,39.554243,-0.340078,MUSEROS,Valencia,Comunidad Valenciana,203.0,Yes,Private
196145,38.271016,-3.615415,LA CAROLINA,Jaén,Andalucía,109.0,Yes,Public
196146,38.693814,-0.474586,ALCOY-ALCOI,Alicante,Comunidad Valenciana,156.0,Yes,Private
196147,42.003746,3.067723,ULLASTRET,Gerona,Cataluña,158.0,Yes,Public
196148,28.68756,-17.765282,SANTA CRUZ DE LA PALMA,Sta.Cruz Tenerife,Islas Canarias,143.0,Yes,Private
196149,39.589485,-0.306958,EL PUIG,Valencia,Comunidad Valenciana,136.0,Yes,Private
196150,39.478632,-0.386358,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
196151,40.205033,-3.690383,VALDEMORO,Madrid,Madrid,161.0,No,Private
196158,40.445205,-3.7125,MADRID,Madrid,Madrid,102.0,Yes,Public
196162,38.102932,-0.847978,RAFAL,Alicante,Comunidad Valenciana,162.0,Yes,Public
196165,38.983932,-1.860395,ALBACETE,Albacete,Castilla la Mancha,111.0,Yes,Public
196167,38.318425,-6.776775,JEREZ DE LOS CABALLEROS,Badajoz,Extremadura,148.0,Yes,Public
196178,40.45053,-3.473781,TORREJON DE ARDOZ,Madrid,Madrid,159.0,Yes,Private
196189,39.96694,-4.833589,TALAVERA DE LA REINA,Toledo,Castilla la Mancha,133.0,Yes,Private
196205,42.572591,-0.548212,JACA,Huesca,Aragón,121.0,Yes,Private
196206,41.619076,0.191878,BALLOBAR,Huesca,Aragón,121.0,Yes,Private
196208,39.971325,-4.81456,TALAVERA DE LA REINA,Toledo,Castilla la Mancha,133.0,Yes,Private
196211,41.5035,-1.403595,RICLA,Zaragoza,Aragón,165.0,Yes,Private
196212,42.725986,-0.282366,PANTICOSA,Huesca,Aragón,121.0,Yes,Private
196214,36.833439,-2.44583,ALMERIA,Almería,Andalucía,145.0,Yes,Private
196215,41.632888,-4.760364,VALLADOLID,Valladolid,Castilla y León,115.0,Yes,Public
196216,28.120398,-16.724691,ADEJE,Sta.Cruz Tenerife,Islas Canarias,194.0,Yes,Private
196227,41.120751,1.237959,TARRAGONA,Tarragona,Cataluña,179.0,Yes,Public
196228,41.587359,-4.582481,TUDELA DE DUERO,Valladolid,Castilla y León,115.0,Yes,Public
196230,39.560698,-0.508572,L'ELIANA,Valencia,Comunidad Valenciana,136.0,Yes,Private
196238,37.13526,-3.572503,CAJAR,Granada,Andalucía,167.0,Yes,Private
196251,40.444712,-3.459132,TORREJON DE ARDOZ,Madrid,Madrid,159.0,Yes,Private
196259,42.803416,-1.693118,PAMPLONA-IRUÑA,Navarra,Navarra,147.0,Yes,Private
196262,37.278742,-6.83456,MOGUER,Huelva,Andalucía,137.0,Yes,Private
196274,38.396081,-0.516296,SANT VICENT DEL RASPEIG,Alicante,Comunidad Valenciana,146.0,Yes,Public
196277,36.739495,-4.09596,TORRE DEL MAR,Málaga,Andalucía,175.0,Yes,Private
196278,39.563754,-0.499951,SAN ANTONIO DE BENAGEBER,Valencia,Comunidad Valenciana,128.0,Yes,Public
196281,39.037545,-0.659538,CHELLA,Valencia,Comunidad Valenciana,187.0,Yes,Private
196289,36.581952,-4.538427,BENALMADENA,Málaga,Andalucía,119.0,Yes,Private
196299,41.543445,2.265553,MONTORNES DEL VALLES,Barcelona,Cataluña,184.0,Yes,Public
196300,41.433847,2.19226,BARCELONA,Barcelona,Cataluña,188.0,Yes,Public
196303,42.188117,2.481056,OLOT,Gerona,Cataluña,158.0,Yes,Public
196304,36.666901,-4.463688,MALAGA,Málaga,Andalucía,206.0,Yes,Private
196305,37.763902,-3.789041,JAEN,Jaén,Andalucía,176.0,Yes,Private
196306,43.133628,-1.670693,DONEZTEBE-SANTESTEBAN,Navarra,Navarra,147.0,Yes,Public
196307,40.600118,-4.350158,LAS NAVAS DEL MARQUES,Ávila,Castilla y León,170.0,Yes,Private
196309,41.64681,-0.867654,ZARAGOZA,Zaragoza,Aragón,165.0,Yes,Private
196312,42.365966,-3.717616,BURGOS,Burgos,Castilla y León,126.0,Yes,Public
196315,42.285423,-1.271537,SADABA,Zaragoza,Aragón,121.0,Yes,Public
196316,39.88841,-5.535657,NAVALMORAL DE LA MATA,Cáceres,Extremadura,181.0,Yes,Private
196327,36.852281,-2.352969,EL ALQUIAN,Almería,Andalucía,145.0,Yes,Public
196348,40.496833,-3.874489,LAS ROZAS DE MADRID,Madrid,Madrid,189.0,Yes,Private
196352,40.280595,-5.825516,HERVAS,Cáceres,Extremadura,207.0,Yes,Private
196354,40.635981,-3.157951,GUADALAJARA,Guadalajara,Castilla la Mancha,210.0,Yes,Public
196355,40.154567,-3.830115,ILLESCAS,Toledo,Castilla la Mancha,200.0,Yes,Public
196357,38.518487,-0.910843,SALINAS,Alicante,Comunidad Valenciana,156.0,Yes,Private
196370,41.665418,0.605391,LLEIDA,Lérida,Cataluña,185.0,Yes,Public
196371,38.090342,-0.939841,ORIHUELA,Alicante,Comunidad Valenciana,162.0,Yes,Public
196374,40.562244,-3.274097,AZUQUECA DE HENARES,Guadalajara,Castilla la Mancha,210.0,Yes,Private
196407,37.404395,-5.955484,SEVILLA,Sevilla,Andalucía,118.0,Yes,Private
196418,36.58895,-6.232683,EL PUERTO DE SANTA MARIA,Cádiz,Andalucía,182.0,Yes,Public
196420,40.980044,-5.678392,SALAMANCA,Salamanca,Castilla y León,139.0,Yes,Private
196423,40.670275,-3.201634,MARCHAMALO,Guadalajara,Castilla la Mancha,210.0,Yes,Public
196425,42.815771,-1.661024,PAMPLONA-IRUÑA,Navarra,Navarra,147.0,Yes,Private
196426,42.181585,-8.485985,PONTEAREAS,Pontevedra,Galicia,122.0,Yes,Public
196439,39.977592,-6.049548,MALPARTIDA DE PLASENCIA,Cáceres,Extremadura,207.0,Yes,Public
196454,41.651709,-4.621616,RENEDO DE ESGUEVA,Valladolid,Castilla y León,115.0,Yes,Public
196456,42.260747,-1.188488,BIOTA,Zaragoza,Aragón,121.0,Yes,Public
196457,41.104818,1.145219,VILA-SECA,Tarragona,Cataluña,179.0,Yes,Public
196458,40.595015,-3.961597,GALAPAGAR,Madrid,Madrid,116.0,Yes,Private
196459,41.705491,-0.993046,UTEBO,Zaragoza,Aragón,121.0,Yes,Public
196461,36.015805,-5.600234,TARIFA,Cádiz,Andalucía,195.0,Yes,Public
196474,28.427269,-16.307071,SANTA CRUZ DE TENERIFE,Sta.Cruz Tenerife,Islas Canarias,174.0,Yes,Public
196488,41.504663,-5.739875,ZAMORA,Zamora,Castilla y León,101.0,Yes,Private
196492,40.49821,-3.370598,ALCALA DE HENARES,Madrid,Madrid,199.0,Yes,Public
196500,40.456904,-3.715941,MADRID,Madrid,Madrid,130.0,Yes,Private
196501,37.280567,-6.991056,CORRALES,Huelva,Andalucía,137.0,Yes,Private
196523,38.503297,-0.238823,VILLAJOYOSA-LA VILA JOIOSA,Alicante,Comunidad Valenciana,146.0,Yes,Public
196524,38.592541,-0.668809,CASTALLA,Alicante,Comunidad Valenciana,156.0,Yes,Private
196528,41.895935,2.222734,VIC,Barcelona,Cataluña,123.0,Yes,Public
196531,37.355734,-6.198443,BENACAZON,Sevilla,Andalucía,144.0,Yes,Public
196532,39.461018,-0.350251,VALENCIA,Valencia,Comunidad Valenciana,127.0,Yes,Public
196543,42.522132,-7.512241,MONFORTE DE LEMOS,Lugo,Galicia,211.0,Yes,Private
196544,40.967063,-4.102786,LA LASTRILLA,Segovia,Castilla y León,170.0,Yes,Public
196551,39.593949,-0.306496,EL PUIG DE SANTA MARIA,Valencia,Comunidad Valenciana,127.0,Yes,Public
196561,38.113189,-0.760483,DAYA NUEVA,Alicante,Comunidad Valenciana,192.0,Yes,Private
196583,36.769815,-2.81324,EL EJIDO,Almería,Andalucía,134.0,Yes,Private
196585,37.338202,-5.839908,ALCALA DE GUADAIRA,Sevilla,Andalucía,152.0,Yes,Public
196601,41.706424,-4.761818,FUENSALDAÑA,Valladolid,Castilla y León,115.0,Yes,Public
196608,42.051515,-1.607868,TUDELA,Navarra,Navarra,147.0,Yes,Public
196609,41.587088,-4.820279,SIMANCAS,Valladolid,Castilla y León,115.0,Yes,Public
196611,37.162242,-3.592872,GRANADA,Granada,Andalucía,125.0,Yes,Private
196670,41.617366,-4.758491,VALLADOLID,Valladolid,Castilla y León,129.0,Yes,Public
196689,40.566484,-1.316899,SANTA EULALIA DEL CAMPO,Teruel,Aragón,142.0,Yes,Public
196699,36.607429,-4.517785,TORREMOLINOS,Málaga,Andalucía,119.0,Yes,Private
196716,36.480468,-6.187721,SAN FERNANDO,Cádiz,Andalucía,182.0,Yes,Public
196717,37.796041,-0.808756,SAN JAVIER,Murcia,Murcia,204.0,Yes,Private
196718,27.939747,-15.372105,TELDE,Las Palmas,Islas Canarias,103.0,Yes,Private
196720,40.982016,-5.654446,SALAMANCA,Salamanca,Castilla y León,139.0,Yes,Private
196726,40.431973,-3.670313,MADRID,Madrid,Madrid,161.0,Yes,Private
196733,37.114881,-4.699986,HUMILLADERO,Málaga,Andalucía,206.0,Yes,Private
196743,42.304511,-3.733499,VILLAGONZALO PEDERNALES,Burgos,Castilla y León,126.0,Yes,Private
196745,36.800921,-2.651171,VICAR,Almería,Andalucía,134.0,Yes,Private
196746,43.2903,-5.638598,EL ENTREGO,Asturias,Asturias,172.0,Yes,Private
196758,37.397782,-5.980648,SEVILLA,Sevilla,Andalucía,144.0,No,Catholic
196780,40.974573,-5.678834,SALAMANCA,Salamanca,Castilla y León,139.0,Yes,Private
196802,36.60942,-4.521739,TORREMOLINOS,Málaga,Andalucía,119.0,Yes,Public
196803,36.716922,-6.088437,JEREZ DE LA FRONTERA,Cádiz,Andalucía,182.0,Yes,Public
196804,36.594614,-4.671408,MIJAS,Málaga,Andalucía,119.0,Yes,Public
196818,,,LA OROTAVA,STA.CRUZ TENERIFE,,,Yes,
196821,41.632391,1.857131,CASTELLBELL I EL VILAR,Barcelona,Cataluña,123.0,Yes,Public
196823,28.112842,-15.420717,LAS PALMAS DE GRAN CANARI,Las Palmas,Islas Canarias,103.0,Yes,Private
196825,43.461214,-7.027142,VEGADEO,Asturias,Asturias,112.0,Yes,Public
196833,39.684365,-3.974794,SONSECA,Toledo,Castilla la Mancha,202.0,Yes,Public
196865,36.431677,-5.144608,LOMA DEL MONTE,Málaga,Andalucía,119.0,Yes,Private
196866,36.428705,-5.133123,LOMA DEL MONTE,Málaga,Andalucía,119.0,Yes,Private
196868,28.379614,-16.64414,SAN JUAN DE LA RAMBLA,Sta.Cruz Tenerife,Islas Canarias,194.0,Yes,Private
196883,38.501778,-0.238184,VILLAJOYOSA-LA VILA JOIOSA,Alicante,Comunidad Valenciana,146.0,Yes,Public
196885,36.721994,-4.464844,MALAGA,Málaga,Andalucía,175.0,Yes,Public
196886,41.497745,2.1539,RIPOLLET,Barcelona,Cataluña,184.0,No,Catholic
196895,41.276479,1.300426,PUIGPELAT,Tarragona,Cataluña,179.0,Yes,Public
196897,37.385944,-6.334622,CASTILLEJA DEL CAMPO,Sevilla,Andalucía,144.0,Yes,Private
196910,38.061598,-1.21252,MOLINA DE SEGURA,Murcia,Murcia,114.0,Yes,Public
196913,38.686158,-4.104571,PUERTOLLANO,Ciudad Real,Castilla la Mancha,186.0,Yes,Private
196924,38.042584,-1.663223,BULLAS,Murcia,Murcia,173.0,Yes,Private
196940,40.535706,-3.899686,LAS ROZAS DE MADRID,Madrid,Madrid,189.0,Yes,Public
196959,37.309867,-6.109703,ALMENSILLA,Sevilla,Andalucía,144.0,Yes,Public
196961,40.40142,-3.784818,POZUELO DE ALARCON,Madrid,Madrid,209.0,Yes,Public
197033,37.062741,-3.976363,SANTA CRUZ DEL COMERCIO,Granada,Andalucía,125.0,Yes,Public
197034,41.584331,-4.726275,LAGUNA DE DUERO,Valladolid,Castilla y León,129.0,Yes,Private
197058,36.287043,-5.420466,PUEBLO NUEVO DE CASTELLAR,Cádiz,Andalucía,195.0,Yes,Private
197095,40.508825,-3.669904,MADRID,Madrid,Madrid,159.0,Yes,Public
197134,39.803088,-4.018251,COBISA,Toledo,Castilla la Mancha,202.0,Yes,Public
197189,40.310243,-3.788999,LEGANES,Madrid,Madrid,100.0,Yes,Public
197190,41.413495,1.511593,PONTONS,Barcelona,Cataluña,160.0,Yes,Public
197196,40.935016,-4.109589,SEGOVIA,Segovia,Castilla y León,170.0,Yes,Public
197239,37.219828,-3.69961,ATARFE,Granada,Andalucía,125.0,Yes,Private
197246,40.257318,-3.694376,PINTO,Madrid,Madrid,189.0,Yes,Public
197247,38.146061,-0.9618,BENFERRI,Alicante,Comunidad Valenciana,162.0,Yes,Public
197248,40.526343,-3.630893,SOTO DE LA MORALEJA,Madrid,Madrid,189.0,No,Private
197276,37.373858,-6.04335,TOMARES,Sevilla,Andalucía,152.0,Yes,Public
197281,37.154867,-3.670718,CULLAR VEGA,Granada,Andalucía,125.0,Yes,Private
197286,39.919574,-6.563133,PORTAJE,Cáceres,Extremadura,207.0,Yes,Public
197313,41.658271,-4.783086,ZARATAN,Valladolid,Castilla y León,129.0,Yes,Private
197315,41.385064,2.173404,BARCELONA,Barcelona,Cataluña,188.0,Yes,Public
197334,42.180682,-8.766103,VIGO,Pontevedra,Galicia,122.0,Yes,Private
197366,41.473308,-4.594155,PORTILLO,Valladolid,Castilla y León,129.0,Yes,Private
197369,36.733418,-2.630101,ROQUETAS DE MAR,Almería,Andalucía,134.0,No,Private
197371,41.636235,-4.768237,VALLADOLID,Valladolid,Castilla y León,129.0,Yes,Private
197380,36.771941,-2.806688,EL EJIDO,Almería,Andalucía,134.0,Yes,Private
197381,40.284894,-4.013642,NAVALCARNERO,Madrid,Madrid,164.0,Yes,Public
197382,39.450014,-6.390924,ALDEA MORET,Cáceres,Extremadura,207.0,Yes,Public
197389,39.988409,-5.611366,TALAYUELA,Cáceres,Extremadura,181.0,Yes,Public
197395,41.084157,1.127601,SALOU,Tarragona,Cataluña,179.0,Yes,Public
197397,40.422267,-3.663508,MADRID,Madrid,Madrid,208.0,Yes,Private
197402,28.408771,-16.546684,LA OROTAVA,Sta.Cruz Tenerife,Islas Canarias,174.0,Yes,Private
197404,37.781865,-3.815308,JAEN,Jaén,Andalucía,109.0,Yes,Public
197405,37.790779,-3.787713,JAEN,Jaén,Andalucía,109.0,Yes,Public
197414,36.719859,-4.509668,MALAGA,Málaga,Andalucía,175.0,No,Catholic
197423,41.549499,2.400405,ARGENTONA,Barcelona,Cataluña,108.0,Yes,Public
197441,36.745205,-4.088508,TORRE DEL MAR,Málaga,Andalucía,175.0,Yes,Public
197443,41.323873,2.018379,VILADECANS,Barcelona,Cataluña,160.0,Yes,Public
197463,41.425536,1.937279,CORBERA DE LLOBREGAT,Barcelona,Cataluña,160.0,Yes,Public
197464,41.555326,2.1031,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
197468,39.423641,-0.391306,ALFAFAR,Valencia,Comunidad Valenciana,149.0,No,Catholic
197475,41.559383,2.080996,SABADELL,Barcelona,Cataluña,123.0,Yes,Public
197513,43.38402,-3.219593,CASTRO-URDIALES,Cantabria,Cantabria,171.0,Yes,Public
197528,36.661089,-4.607665,ALHAURIN DE LA TORRE,Málaga,Andalucía,119.0,Yes,Public
197531,39.412342,-5.630874,GARCIAZ,Cáceres,Extremadura,181.0,Yes,Public
197532,36.67431,-4.511613,CHURRIANA,Málaga,Andalucía,119.0,Yes,Public
197559,36.601091,-6.235607,EL PUERTO DE SANTA MARIA,Cádiz,Andalucía,182.0,Yes,Public
197560,38.873115,-6.968541,BADAJOZ,Badajoz,Extremadura,148.0,Yes,Private
197565,41.626481,-4.771975,ARROYO DE LA ENCOMIENDA,Valladolid,Castilla y León,115.0,Yes,Public
197566,36.721994,-4.464844,MALAGA,Málaga,Andalucía,175.0,Yes,Public
197591,39.064389,-5.17411,TALARRUBIAS,Badajoz,Extremadura,181.0,No,Catholic
197592,41.574738,2.51104,SANT VICENÇ DE MONTALT,Barcelona,Cataluña,108.0,Yes,Public
197599,40.362743,-3.60214,MADRID,Madrid,Madrid,208.0,No,Private
197600,41.247544,1.803234,SITGES,Barcelona,Cataluña,160.0,Yes,Private
197606,39.51207,-2.492018,LA ALBERCA DE ZANCARA,Cuenca,Castilla la Mancha,166.0,Yes,Public
197613,37.67665,-1.704223,LORCA,Murcia,Murcia,173.0,Yes,Public
197614,42.350502,-3.662379,BURGOS,Burgos,Castilla y León,126.0,Yes,Private
197616,40.351889,-3.831936,ALCORCON,Madrid,Madrid,164.0,Yes,Private
197623,41.542351,0.925656,ARBECA,Lérida,Cataluña,185.0,Yes,Private
197624,41.553934,0.701559,ARTESA DE LLEIDA,Lérida,Cataluña,185.0,Yes,Public
197625,41.572169,0.602732,ALBATARREC,Lérida,Cataluña,185.0,Yes,Public
197626,41.491873,0.46042,AITONA,Lérida,Cataluña,185.0,Yes,Public
197627,41.545599,0.829355,JUNEDA,Lérida,Cataluña,185.0,Yes,Public
197628,41.644969,0.690148,ALCOLETGE,Lérida,Cataluña,185.0,Yes,Public
197629,41.394155,1.099177,L'ESPLUGA DE FRANCOLI,Tarragona,Cataluña,179.0,Yes,Public
197630,41.253662,1.506313,ALBINYANA,Tarragona,Cataluña,179.0,Yes,Public
197631,41.08812,0.633226,MORA D'EBRE,Tarragona,Cataluña,179.0,Yes,Public
197632,41.183572,0.568276,ASCO,Tarragona,Cataluña,179.0,Yes,Public
197633,41.190304,1.566939,CALAFELL,Tarragona,Cataluña,179.0,Yes,Private
197641,41.760223,2.011714,MONISTROL DE CALDERS,Barcelona,Cataluña,188.0,Yes,Private
197662,41.436135,2.191204,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
197663,41.438292,2.190919,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
197667,41.385064,2.173404,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
197680,41.566416,2.02301,TERRASSA,Barcelona,Cataluña,184.0,Yes,Private
197681,41.563812,2.025904,TERRASSA,Barcelona,Cataluña,184.0,Yes,Private
197683,41.541376,2.21274,MOLLET DEL VALLES,Barcelona,Cataluña,184.0,Yes,Private
197684,41.544721,2.209979,MOLLET DEL VALLES,Barcelona,Cataluña,184.0,Yes,Private
197685,41.492478,2.186724,MONTCADA I REIXAC,Barcelona,Cataluña,184.0,Yes,Private
197686,41.514448,2.190437,LA LLAGOSTA,Barcelona,Cataluña,184.0,Yes,Private
197687,41.588935,2.176416,PALAU-SOLITA I PLEGAMANS,Barcelona,Cataluña,184.0,Yes,Private
197688,41.524362,2.123192,BARBERA DEL VALLES,Barcelona,Cataluña,184.0,Yes,Private
197689,41.560313,2.011951,TERRASSA,Barcelona,Cataluña,184.0,Yes,Private
197691,41.573962,2.008556,TERRASSA,Barcelona,Cataluña,184.0,Yes,Private
197692,41.614,2.012831,MATADEPERA,Barcelona,Cataluña,188.0,Yes,Private
197693,41.494079,2.169804,RIPOLLET,Barcelona,Cataluña,184.0,Yes,Private
197694,41.49845,2.156932,RIPOLLET,Barcelona,Cataluña,184.0,Yes,Private
197700,41.628355,2.168344,CALDES DE MONTBUI,Barcelona,Cataluña,184.0,Yes,Private
197701,41.725672,2.062024,PALLEJA,Barcelona,Cataluña,213.0,Yes,Private
197702,41.542315,2.108302,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
197703,41.540637,2.110012,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
197704,41.547757,2.094082,SABADELL,Barcelona,Cataluña,184.0,Yes,Private
197705,41.618542,2.298002,GARRIGA,Barcelona,Cataluña,108.0,Yes,Private
197706,41.646291,2.322707,MARATA,Barcelona,Cataluña,108.0,Yes,Private
197707,41.68062,2.286403,LA GARRIGA,Barcelona,Cataluña,108.0,Yes,Private
197715,41.494351,2.128545,CERDANYOLA DEL VALLES,Barcelona,Cataluña,184.0,Yes,Private
197716,41.490648,2.141176,CERDANYOLA DEL VALLES,Barcelona,Cataluña,184.0,Yes,Private
197740,42.120111,2.760577,BANYOLES,Gerona,Cataluña,158.0,Yes,Private
197741,41.149826,1.105532,REUS,Tarragona,Cataluña,179.0,Yes,Private
197743,41.153098,1.113808,REUS,Tarragona,Cataluña,179.0,Yes,Private
197744,41.142506,1.112514,REUS,Tarragona,Cataluña,179.0,Yes,Public
197745,40.881803,0.797395,L'AMETLLA DE MAR,Tarragona,Cataluña,179.0,Yes,Public
197746,40.710073,0.584061,AMPOSTA,Tarragona,Cataluña,179.0,Yes,Public
197747,40.709461,0.57463,AMPOSTA,Tarragona,Cataluña,179.0,Yes,Public
197748,40.992894,0.920251,L' HOSPITALET DEL INFANT,Tarragona,Cataluña,179.0,Yes,Public
197749,40.771402,0.667214,CAMARLES,Tarragona,Cataluña,179.0,Yes,Public
197750,41.111549,1.250831,L'AMPOLLA,Tarragona,Cataluña,179.0,Yes,Public
197751,41.372704,2.170362,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
197752,41.371041,2.145605,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
197753,41.370103,2.144618,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
197754,41.376797,2.144618,BARCELONA,Barcelona,Cataluña,213.0,Yes,Private
197755,41.382586,2.157703,BARCELONA,Barcelona,Cataluña,213.0,Yes,Private
197756,41.389466,2.159381,BARCELONA,Barcelona,Cataluña,213.0,Yes,Private
197757,41.425784,2.15875,BARCELONA,Barcelona,Cataluña,213.0,Yes,Private
197758,41.360295,2.139394,BARCELONA,Barcelona,Cataluña,213.0,Yes,Private
197759,41.432333,2.178373,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
197761,41.429221,2.180501,BARCELONA,Barcelona,Cataluña,188.0,Yes,Private
197764,41.422349,2.207652,BARCELONA,Barcelona,Cataluña,178.0,No,Catholic
197766,41.374463,2.142909,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
197769,41.4081,2.179118,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
197770,41.405742,2.168742,BARCELONA,Barcelona,Cataluña,178.0,Yes,Private
197771,41.409809,2.180484,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
197772,41.417054,2.175664,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
197773,41.419321,2.177541,BARCELONA,Barcelona,Cataluña,168.0,Yes,Private
